date,year,district,address,race,sex,age,category,weapon
11/29/2007,2007,19,"5231 Race St., Philadelphia, PA",B,M,30,shooting,Firearm
11/29/2007,2007,19,"5700 Arch St., Philadelphia, PA",B,M,25,shooting,Firearm
11/30/2007,2007,17,"2027 Dickinson St., Philadelphia, PA",B,M,20,shooting,Firearm
11/30/2007,2007,22,"2300 N. Park Ave., Philadelphia, PA",B,M,33,shooting,Firearm
12/02/2007,2007,24,"4336 Bennington St., Philadelphia, PA",W,M,29,shooting,Firearm
12/02/2007,2007,25,"D & Willard Sts., Philadelphia, PA",W,M,28,shooting,Firearm
12/02/2007,2007,39,"2713 W. Somerset St., Philadelphia, PA",B,M,20,shooting,Firearm
12/03/2007,2007,16,"4047 Green St., Philadelphia, PA",B,M,45,shooting,Firearm
12/03/2007,2007,16,"4047 Green St., Philadelphia, PA",B,M,26,shooting,Firearm
12/03/2007,2007,25,"4500 Lee St., Philadelphia, PA",B,M,20,shooting,Firearm
12/03/2007,2007,39,"3000 N. Broad St., Philadelphia, PA",B,M,33,shooting,Firearm
12/03/2007,2007,25,"4500 Lee St., Philadelphia, PA",B,M,22,shooting,Firearm
12/03/2007,2007,14,"5500 Ardleigh St., Philadelphia, PA",B,M,24,shooting,Firearm
12/04/2007,2007,25,"166 W. Thelma St., Philadelphia, PA",W,M,36,shooting,Firearm
12/05/2007,2007,12,"8000 Brunswick Ave., Philadelphia, PA",B,M,19,shooting,Firearm
12/06/2007,2007,22,"2446 W. Firth St., Philadelphia, PA",B,M,20,shooting,Firearm
12/06/2007,2007,22,"2446 W. Firth St., Philadelphia, PA",B,F,08,shooting,Firearm
12/07/2007,2007,15,"1500 Arrott St., Philadelphia, PA",B,M,31,shooting,Firearm
12/08/2007,2007,26,"400 W. Cumberland St., Philadelphia, PA",W,M,18,shooting,Firearm
12/08/2007,2007,01,"1600 Mckean St., Philadelphia, PA",B,M,26,shooting,Firearm
12/08/2007,2007,24,"1900 Elkhart St., Philadelphia, PA",W,M,23,shooting,Firearm
12/08/2007,2007,03,"1000 Front St., Philadelphia, PA",B,M,34,shooting,Firearm
12/08/2007,2007,17,"1511 S. Corlies St., Philadelphia, PA",B,M,26,shooting,Firearm
12/09/2007,2007,12,"2100 Gould St., Philadelphia, PA",B,M,21,shooting,Firearm
12/10/2007,2007,19,"6000 Lansdowne Ave., Philadelphia, PA",B,M,18,shooting,Firearm
12/10/2007,2007,22,"2100 N. Dover St., Philadelphia, PA",B,M,18,shooting,Firearm
12/10/2007,2007,22,"1829 N. 20th St., Philadelphia, PA",B,M,27,shooting,Firearm
12/11/2007,2007,19,"6024 Lansdowne Ave., Philadelphia, PA",B,M,29,shooting,Firearm
12/11/2007,2007,12,"2548 S. 58th St., Philadelphia, PA",W,M,60,shooting,Firearm
12/11/2007,2007,39,"301 W. Queen Lane #602, Philadelphia, PA",B,M,22,shooting,Firearm
12/11/2007,2007,16,"5027 Ogden St., Philadelphia, PA",B,M,27,shooting,Firearm
12/11/2007,2007,17,"1600 S. Broad St., Philadelphia, PA",B,M,21,shooting,Firearm
12/12/2007,2007,18,"5118 Sansom St., Philadelphia, PA",B,M,38,shooting,Firearm
12/13/2007,2007,23,"2236 W. Jefferson St., Philadelphia, PA",B,M,41,shooting,Firearm
12/13/2007,2007,14,"5621 Devon St., Philadelphia, PA",B,M,44,shooting,Firearm
12/14/2007,2007,39,"Germantown Ave. & Bristol St., Philadelphia, PA",B,M,32,shooting,Firearm
12/15/2007,2007,12,"5222 Kingsessing Ave., Philadelphia, PA",B,M,24,shooting,Firearm
12/16/2007,2007,19,"4101 Edgley Rd., Philadelphia, PA",B,M,23,shooting,Firearm
12/16/2007,2007,22,"2500 N. Colorado St., Philadelphia, PA",B,M,20,shooting,Firearm
12/17/2007,2007,24,"2955 Boudinot St., Philadelphia, PA",B,M,20,shooting,Firearm
12/17/2007,2007,24,"2955 Boudinot St., Philadelphia, PA",B,M,16,shooting,Firearm
12/18/2007,2007,35,"1020 W. Spencer St., Philadelphia, PA",B,F,27,shooting,Firearm
12/18/2007,2007,16,"5100 Race St., Philadelphia, PA",B,M,26,shooting,Firearm
12/19/2007,2007,39,"1600 W. Erie Ave., Philadelphia, PA",B,M,48,shooting,Firearm
12/19/2007,2007,39,"1600 St. Paul St., Philadelphia, PA",B,M,25,shooting,Firearm
12/19/2007,2007,14,"500 E. Chelten Ave., Philadelphia, PA",B,M,34,shooting,Firearm
12/19/2007,2007,26,"2500 N. 5th St., Philadelphia, PA",B,M,25,shooting,Firearm
12/20/2007,2007,12,"1819 S. Cecil St., Philadelphia, PA",B,M,29,shooting,Firearm
12/20/2007,2007,18,"6018 Cobbs Creek Pkwy., Philadelphia, PA",B,F,53,shooting,Firearm
12/21/2007,2007,35,"453 W.Roosevelt Blvd., Philadelphia, PA",B,M,22,shooting,Firearm
12/21/2007,2007,19,"640 N. 55th St., Philadelphia, PA",B,M,25,shooting,Firearm
12/22/2007,2007,12,"1600 S. 54th St., Philadelphia, PA",B,M,19,shooting,Firearm
12/22/2007,2007,25,"1000 Rising Sun Ave., Philadelphia, PA",B,M,48,shooting,Firearm
12/22/2007,2007,35,"6000 N. 19th St., Philadelphia, PA",B,M,22,shooting,Firearm
12/22/2007,2007,12,"52nd St. & Woodland Ave., Philadelphia, PA",B,M,22,shooting,Firearm
12/23/2007,2007,04,"2606 Hancock St., Philadelphia, PA",B,M,38,shooting,Firearm
12/24/2007,2007,18,"5337 Delancey St., Philadelphia, PA",B,M,40,shooting,Firearm
12/24/2007,2007,15,"1940 Harrison St., Philadelphia, PA",B,M,44,shooting,Firearm
12/24/2007,2007,19,"249 N. 58th St., Philadelphia, PA",B,M,22,shooting,Firearm
12/24/2007,2007,19,"Georges & Gainor Rds., Philadelphia, PA",B,M,18,shooting,Firearm
12/25/2007,2007,19,"450 N. 60th St., Philadelphia, PA",W,M,35,shooting,Firearm
12/25/2007,2007,22,"2300 Oakdale St., Philadelphia, PA",B,M,44,shooting,Firearm
12/25/2007,2007,14,"7111 Stenton Ave., Philadelphia, PA",B,M,37,shooting,Firearm
12/25/2007,2007,15,"6729 Marsden St., Philadelphia, PA",B,M,30,shooting,Firearm
12/25/2007,2007,15,"500 Ditman St., Philadelphia, PA",W,M,18,shooting,Firearm
12/26/2007,2007,12,"1200 S. 58th St., Philadelphia, PA",B,M,37,shooting,Firearm
12/26/2007,2007,22,"2224 N. Cleveland St., Philadelphia, PA",B,M,19,shooting,Firearm
12/27/2007,2007,18,"5943 Irving St., Philadelphia, PA",B,M,16,shooting,Firearm
12/27/2007,2007,25,"3800 Park Ave., Philadelphia, PA",B,M,49,shooting,Firearm
12/27/2007,2007,18,"5214 Spruce St., Philadelphia, PA",B,M,27,shooting,Firearm
12/27/2007,2007,14,"5839 Crittenden St., Philadelphia, PA",B,M,17,shooting,Firearm
12/27/2007,2007,23,"3104 Clifford St., Philadelphia, PA",B,M,31,shooting,Firearm
12/28/2007,2007,17,"700 S. 22nd St., Philadelphia, PA",B,M,21,shooting,Firearm
12/28/2007,2007,17,"2200 St. Albans St., Philadelphia, PA",B,F,20,shooting,Firearm
12/29/2007,2007,23,"1231 W. Cambridge St., Philadelphia, PA",B,M,16,shooting,Firearm
12/29/2007,2007,24,"2301 E. Allegheny Ave., Philadelphia, PA",W,M,29,shooting,Firearm
12/30/2007,2007,14,"5729 Germantown Ave., Philadelphia, PA",B,M,23,shooting,Firearm
12/30/2007,2007,12,"57th & Thomas Sts., Philadelphia, PA",B,M,18,shooting,Firearm
12/30/2007,2007,24,"909 E. Ontario St., Philadelphia, PA",W,M,39,shooting,Firearm
12/30/2007,2007,01,"2514 S. 24th St., Philadelphia, PA",A,M,28,shooting,Firearm
12/30/2007,2007,14,"1159 E. Chelten Ave., Philadelphia, PA",B,M,30,shooting,Firearm
01/01/2008,2008,17,"1700 S. Taylor St., Philadelphia, PA",B,M,18,shooting,Firearm
01/01/2008,2008,17,"1700 S. Taylor St., Philadelphia, PA",B,M,23,shooting,Firearm
01/01/2008,2008,39,"1600 Clearfield St., Philadelphia, PA",B,M,18,shooting,Firearm
01/01/2008,2008,12,"4901 Springfield Ave., Philadelphia, PA",B,M,18,shooting,Firearm
01/01/2008,2008,14,"7301 Sommers Rd., Philadelphia, PA",B,M,28,shooting,Firearm
01/02/2008,2008,22,"2100 W. Dauphin St., Philadelphia, PA",B,M,18,shooting,Firearm
01/02/2008,2008,25,"2800 N. Mutter St., Philadelphia, PA",W,M,39,shooting,Firearm
01/02/2008,2008,19,"56th & Poplar Sts., Philadelphia, PA",B,M,20,shooting,Firearm
01/04/2008,2008,22,"1123 W. Colona St., Philadelphia, PA",B,M,49,shooting,Firearm
01/04/2008,2008,39,"1624 W. Venango St., Philadelphia, PA",B,M,25,shooting,Firearm
01/05/2008,2008,39,"3224 Stillman St., Philadelphia, PA",B,M,18,shooting,Firearm
01/05/2008,2008,25,"3400 Kip St., Philadelphia, PA",W,M,21,shooting,Firearm
01/05/2008,2008,15,"1621 Foulkrod St., Philadelphia, PA",B,M,24,shooting,Firearm
01/05/2008,2008,23,"1314 N. Broad St., Philadelphia, PA",B,M,16,shooting,Firearm
01/05/2008,2008,12,"2441 S. 61st St., Philadelphia, PA",B,F,16,shooting,Firearm
01/05/2008,2008,22,"2521 N. 24th St., Philadelphia, PA",B,M,19,shooting,Firearm
01/06/2008,2008,19,"5729 Wyalusing Ave., Philadelphia, PA",B,M,26,shooting,Firearm
01/06/2008,2008,39,"3200 N. Spangler St., Philadelphia, PA",B,M,26,shooting,Firearm
01/06/2008,2008,19,"5729 Wyalusing Ave., Philadelphia, PA",B,M,24,shooting,Firearm
01/07/2008,2008,22,"2400 N. 12th St., Philadelphia, PA",B,M,26,shooting,Firearm
01/07/2008,2008,22,"2200 N. Judson St., Philadelphia, PA",B,M,18,shooting,Firearm
01/07/2008,2008,15,"1640 Foulkrod St., Philadelphia, PA",W,M,39,shooting,Firearm
01/07/2008,2008,15,"1640 Foulkrod St., Philadelphia, PA",B,M,15,shooting,Firearm
01/07/2008,2008,22,"2209 W. Cumberland St., Philadelphia, PA",B,M,15,shooting,Firearm
01/07/2008,2008,39,"2301 W. Lehigh Ave., Philadelphia, PA",B,M,20,shooting,Firearm
01/08/2008,2008,18,"5600 Walnut St., Philadelphia, PA",B,M,24,shooting,Firearm
01/08/2008,2008,16,"4227 Haverford Ave., Philadelphia, PA",B,M,19,shooting,Firearm
01/08/2008,2008,16,"4233 Haverford Ave., Philadelphia, PA",B,M,22,shooting,Firearm
01/09/2008,2008,26,"1500 N. 10th St., Philadelphia, PA",B,M,26,shooting,Firearm
01/09/2008,2008,17,"2900 Wharton St., Philadelphia, PA",B,M,61,shooting,Firearm
01/09/2008,2008,18,"48th & Market Sts., Philadelphia, PA",B,M,47,shooting,Firearm
01/10/2008,2008,19,"57th & Arch Sts., Philadelphia, PA",B,M,19,shooting,Firearm
01/10/2008,2008,22,"1000 Diamond St., Philadelphia, PA",B,M,29,shooting,Firearm
01/10/2008,2008,08,"8767 Glenloch St., Philadelphia, PA",B,M,21,shooting,Firearm
01/10/2008,2008,39,"Croskey & Somerset Sts., Philadelphia, PA",B,M,21,shooting,Firearm
01/10/2008,2008,12,"7058 Reedland St., Philadelphia, PA",B,M,28,shooting,Firearm
01/12/2008,2008,22,"2164 N. 23rd St., Philadelphia, PA",B,M,18,shooting,Firearm
01/12/2008,2008,19,"400 N. Edgewood St., Philadelphia, PA",B,M,19,shooting,Firearm
01/12/2008,2008,06,"800 N. Orianna St., Philadelphia, PA",W,M,15,shooting,Firearm
01/12/2008,2008,19,"1214 N. 50th St., Philadelphia, PA",B,M,20,shooting,Firearm
01/13/2008,2008,08,"4018 Woodhaven Rd., Philadelphia, PA",W,F,23,shooting,Firearm
01/13/2008,2008,23,"1305 W Poplar St., Philadelphia, PA",B,M,23,shooting,Firearm
01/14/2008,2008,23,"2205 W.Thompson St., Philadelphia, PA",B,M,19,shooting,Firearm
01/14/2008,2008,24,"3900 Elsinore St., Philadelphia, PA",W,M,21,shooting,Firearm
01/14/2008,2008,01,"1900 Synder Ave., Philadelphia, PA",B,M,22,shooting,Firearm
01/15/2008,2008,16,"3309 Wallace St., Philadelphia, PA",B,M,17,shooting,Firearm
01/15/2008,2008,39,"3685 Calumet St., Philadelphia, PA",B,M,35,shooting,Firearm
01/16/2008,2008,24,"3536 Jasper St., Philadelphia, PA",B,M,28,shooting,Firearm
01/16/2008,2008,17,"2400 Morris St., Philadelphia, PA",B,M,29,shooting,Firearm
01/17/2008,2008,15,"6238 Bustleton Ave., Philadelphia, PA",W,M,35,shooting,Firearm
01/17/2008,2008,16,"50th St. & Westminister Ave., Philadelphia, PA",B,M,25,shooting,Firearm
01/18/2008,2008,23,"2101 Cecil B. Moore Ave., Philadelphia, PA",B,M,16,shooting,Firearm
01/18/2008,2008,12,"1310 S. Paxon St., Philadelphia, PA",B,M,18,shooting,Firearm
01/18/2008,2008,15,"1700 Brill St., Philadelphia, PA",B,M,19,shooting,Firearm
01/19/2008,2008,17,"1500 Patton St., Philadelphia, PA",B,F,23,shooting,Firearm
01/19/2008,2008,17,"1500 Patton St., Philadelphia, PA",B,F,23,shooting,Firearm
01/19/2008,2008,35,"4800 N. Broad St., Philadelphia, PA",B,F,51,shooting,Firearm
01/19/2008,2008,16,"3920 Folsom St., Philadelphia, PA",B,F,32,shooting,Firearm
01/19/2008,2008,17,"2000 Dickenson St., Philadelphia, PA",B,M,18,shooting,Firearm
01/19/2008,2008,18,"4600 Market St., Philadelphia, PA",B,M,30,shooting,Firearm
01/20/2008,2008,39,"5008 Mckean St., Philadelphia, PA",B,M,23,shooting,Firearm
01/20/2008,2008,25,"B St. & Allegheny Ave., Philadelphia, PA",W,M,27,shooting,Firearm
01/20/2008,2008,25,"623 W. Bristol St., Philadelphia, PA",W,M,32,shooting,Firearm
01/22/2008,2008,39,"29th St. & Chalmers Ave., Philadelphia, PA",B,M,40,shooting,Firearm
01/22/2008,2008,35,"4500 Hicks St., Philadelphia, PA",B,M,32,shooting,Firearm
01/22/2008,2008,14,"723 E. Chelten Ave., Philadelphia, PA",B,M,19,shooting,Firearm
01/23/2008,2008,08,"915 Riverside Dr. #915, Philadelphia, PA",W,M,50,shooting,Firearm
01/23/2008,2008,25,"641 W. Tioga St., Philadelphia, PA",W,M,28,shooting,Firearm
01/23/2008,2008,18,"6000 Chestnut St., Philadelphia, PA",B,M,55,shooting,Firearm
01/24/2008,2008,01,"1900 S. 22nd St., Philadelphia, PA",B,M,19,shooting,Firearm
01/25/2008,2008,35,"Lindley St. & Old York Rd., Philadelphia, PA",B,M,28,shooting,Firearm
01/26/2008,2008,39,"1800 W. Ontario St., Philadelphia, PA",B,M,27,shooting,Firearm
01/26/2008,2008,39,"1900 W. Ontario St., Philadelphia, PA",B,M,38,shooting,Firearm
01/26/2008,2008,16,"3847 Melon St., Philadelphia, PA",B,M,50,shooting,Firearm
01/26/2008,2008,04,"2500 S. Franklin St., Philadelphia, PA",W,M,18,shooting,Firearm
01/26/2008,2008,12,"1200 S 57th St., Philadelphia, PA",B,M,24,shooting,Firearm
01/26/2008,2008,12,"1200 S 57th St., Philadelphia, PA",B,M,25,shooting,Firearm
01/26/2008,2008,39,"300 Apsley St., Philadelphia, PA",B,M,14,shooting,Firearm
01/27/2008,2008,01,"1942 S. Beechwood St., Philadelphia, PA",B,M,23,shooting,Firearm
01/27/2008,2008,24,"Jasper & Clearfield Sts., Philadelphia, PA",B,M,19,shooting,Firearm
01/27/2008,2008,01,"1942 S. Beechwood St., Philadelphia, PA",B,M,17,shooting,Firearm
01/28/2008,2008,23,"2900 W. Flora St., Philadelphia, PA",B,M,16,shooting,Firearm
01/28/2008,2008,25,"3600 N. Camac St., Philadelphia, PA",B,M,22,shooting,Firearm
01/29/2008,2008,18,"5200 Market St., Philadelphia, PA",B,M,20,shooting,Firearm
01/29/2008,2008,14,"6848 Stenton Ave., Philadelphia, PA",B,M,27,shooting,Firearm
01/29/2008,2008,15,"1204 Haworth St., Philadelphia, PA",B,F,26,shooting,Firearm
01/30/2008,2008,15,"900 Orthodox St., Philadelphia, PA",B,M,20,shooting,Firearm
01/30/2008,2008,19,"5700 Wyalusing Ave., Philadelphia, PA",B,M,18,shooting,Firearm
01/30/2008,2008,25,"424 W. Cambria St., Philadelphia, PA",B,M,19,shooting,Firearm
01/30/2008,2008,15,"7401 State Rd, Philadelphia, PA",W,M,43,shooting,Firearm
01/31/2008,2008,15,"1524 Overington St., Philadelphia, PA",B,M,20,shooting,Firearm
01/31/2008,2008,16,"34 N. St. Bernard St., Philadelphia, PA",B,M,29,shooting,Firearm
01/31/2008,2008,15,"4634 Griscom St., Philadelphia, PA",W,F,20,shooting,Firearm
01/31/2008,2008,16,"34 N. St. Bernard St., Philadelphia, PA",B,M,32,shooting,Firearm
01/31/2008,2008,12,"5656 Hadfield Ave., Philadelphia, PA",B,M,28,shooting,Firearm
01/31/2008,2008,19,"32 N. Peach St., Philadelphia, PA",B,M,21,shooting,Firearm
02/02/2008,2008,04,"2122 S. Iseminger St., Philadelphia, PA",W,F,29,shooting,Firearm
02/02/2008,2008,19,"200 N. Simpson St., Philadelphia, PA",B,M,19,shooting,Firearm
02/02/2008,2008,19,"200 N. Simpson St., Philadelphia, PA",B,M,21,shooting,Firearm
02/03/2008,2008,16,"3846 Parrish St., Philadelphia, PA",B,M,39,shooting,Firearm
02/03/2008,2008,15,"1600 Granite St., Philadelphia, PA",B,F,42,shooting,Firearm
02/03/2008,2008,26,"2066 N. 3rd St., Philadelphia, PA",B,M,19,shooting,Firearm
02/03/2008,2008,15,"4101 Paul St., Philadelphia, PA",W,M,32,shooting,Firearm
02/04/2008,2008,12,"2521 S. 66thSt., Philadelphia, PA",B,M,43,shooting,Firearm
02/04/2008,2008,25,"500 E. Westmoreland St., Philadelphia, PA",B,M,37,shooting,Firearm
02/05/2008,2008,09,"1524 Brown St., Philadelphia, PA",B,M,18,shooting,Firearm
02/05/2008,2008,17,"1705 S. Chadwick St., Philadelphia, PA",B,M,23,shooting,Firearm
02/05/2008,2008,14,"Wister & Baynton Sts., Philadelphia, PA",B,M,18,shooting,Firearm
02/06/2008,2008,16,"801 N. 44th St., Philadelphia, PA",B,M,31,shooting,Firearm
02/06/2008,2008,22,"2600 N.Chadwick St., Philadelphia, PA",B,M,19,shooting,Firearm
02/07/2008,2008,01,"1933 S.18th St., Philadelphia, PA",B,M,39,shooting,Firearm
02/08/2008,2008,39,"300 W. Queen Lane, Philadelphia, PA",B,M,18,shooting,Firearm
02/08/2008,2008,23,"1400 N. Broad St., Philadelphia, PA",B,M,20,shooting,Firearm
02/08/2008,2008,26,"2539 N. Water St., Philadelphia, PA",W,M,18,shooting,Firearm
02/09/2008,2008,22,"2117 N. 31st St., Philadelphia, PA",B,M,26,shooting,Firearm
02/09/2008,2008,02,"7400 E. Roosevelt Blvd., Philadelphia, PA",W,M,23,shooting,Firearm
02/09/2008,2008,22,"1700 W. Susquehanna Ave., Philadelphia, PA",B,M,18,shooting,Firearm
02/09/2008,2008,12,"7300 W. Passyunk Ave., Philadelphia, PA",B,M,41,shooting,Firearm
02/10/2008,2008,39,"1817 W. Butler St., Philadelphia, PA",B,M,19,shooting,Firearm
02/10/2008,2008,06,"100 Spring Garden St., Philadelphia, PA",B,M,26,shooting,Firearm
02/10/2008,2008,25,"3653 Germantown Ave., Philadelphia, PA",B,M,27,shooting,Firearm
02/11/2008,2008,24,"201 E.Wishart St., Philadelphia, PA",W,M,37,shooting,Firearm
02/12/2008,2008,25,"1300 W. Allegheny Ave., Philadelphia, PA",B,M,29,shooting,Firearm
02/12/2008,2008,19,"1346 N. 52nd St., Philadelphia, PA",B,M,34,shooting,Firearm
02/13/2008,2008,12,"5227 Woodland Ave., Philadelphia, PA",B,M,19,shooting,Firearm
02/14/2008,2008,14,"7144 Ogontz Ave., Philadelphia, PA",B,M,25,shooting,Firearm
02/14/2008,2008,17,"3000 Tasker St., Philadelphia, PA",B,M,14,shooting,Firearm
02/14/2008,2008,39,"3600 N. 21st St., Philadelphia, PA",B,M,23,shooting,Firearm
02/16/2008,2008,17,"1600 Etting St., Philadelphia, PA",B,M,24,shooting,Firearm
02/17/2008,2008,39,"301 W. Queen Ln., Philadelphia, PA",B,M,49,shooting,Firearm
02/17/2008,2008,14,"400 Penn St., Philadelphia, PA",B,M,20,shooting,Firearm
02/17/2008,2008,19,"5802 Woodbine Ave., Philadelphia, PA",B,M,18,shooting,Firearm
02/17/2008,2008,17,"1700 S. 22nd St., Philadelphia, PA",B,M,20,shooting,Firearm
02/18/2008,2008,23,"1709 Ingersoll St., Philadelphia, PA",B,F,46,shooting,Firearm
02/18/2008,2008,02,"591 Alcott St., Philadelphia, PA",B,M,28,shooting,Firearm
02/19/2008,2008,25,"E & Ontario Sts., Philadelphia, PA",B,M,18,shooting,Firearm
02/19/2008,2008,25,"200 E. Westmoreland St., Philadelphia, PA",W,M,27,shooting,Firearm
02/20/2008,2008,14,"7801 Temple Rd., Philadelphia, PA",B,M,21,shooting,Firearm
02/20/2008,2008,17,"1631 S. 23rd St., Philadelphia, PA",B,M,19,shooting,Firearm
02/20/2008,2008,18,"800 Cecil St., Philadelphia, PA",B,M,26,shooting,Firearm
02/20/2008,2008,18,"5200 Market St., Philadelphia, PA",B,M,22,shooting,Firearm
02/20/2008,2008,39,"3858 N. 15th St., Philadelphia, PA",B,M,31,shooting,Firearm
02/20/2008,2008,25,"3201 N. Broad St., Philadelphia, PA",B,M,23,shooting,Firearm
02/21/2008,2008,16,"537 N. 35th St., Philadelphia, PA",B,M,20,shooting,Firearm
02/21/2008,2008,14,"364 E. Chelten Ave., Philadelphia, PA",B,M,18,shooting,Firearm
02/22/2008,2008,24,"3100 F St., Philadelphia, PA",B,M,32,shooting,Firearm
02/22/2008,2008,35,"5949 Beechwood St., Philadelphia, PA",B,M,29,shooting,Firearm
02/23/2008,2008,25,"3600 N. 7th St., Philadelphia, PA",W,M,16,shooting,Firearm
02/23/2008,2008,18,"61st St. & Baltimore Ave., Philadelphia, PA",B,M,24,shooting,Firearm
02/24/2008,2008,25,"4861 D St., Philadelphia, PA",B,M,15,shooting,Firearm
02/24/2008,2008,22,"1900 N. 31st St., Philadelphia, PA",B,M,20,shooting,Firearm
02/24/2008,2008,14,"2211 Stenton Ave., Philadelphia, PA",B,M,20,shooting,Firearm
02/24/2008,2008,26,"2300 N. Fairhill St., Philadelphia, PA",B,M,30,shooting,Firearm
02/24/2008,2008,26,"2300 N. Fairhill St., Philadelphia, PA",B,M,26,shooting,Firearm
02/24/2008,2008,22,"3000 W. Berks St., Philadelphia, PA",B,M,28,shooting,Firearm
02/25/2008,2008,14,"7500 Thouron Ave., Philadelphia, PA",B,M,24,shooting,Firearm
02/25/2008,2008,22,"1800 N. Taney St., Philadelphia, PA",B,M,20,shooting,Firearm
02/26/2008,2008,23,"1500 N. Hollywood St., Philadelphia, PA",B,M,17,shooting,Firearm
02/26/2008,2008,23,"1401 N. 16th St., Philadelphia, PA",B,M,20,shooting,Firearm
02/26/2008,2008,16,"400 N. Wiota St., Philadelphia, PA",B,M,20,shooting,Firearm
02/26/2008,2008,14,"626 E. Price St., Philadelphia, PA",B,M,22,shooting,Firearm
02/26/2008,2008,12,"2660 Daggett St., Philadelphia, PA",W,M,43,shooting,Firearm
02/27/2008,2008,19,"5700 Cambridge St., Philadelphia, PA",B,M,59,shooting,Firearm
02/27/2008,2008,15,"5921 Horrocks St., Philadelphia, PA",B,M,21,shooting,Firearm
02/28/2008,2008,26,"2005 E. Firth St., Philadelphia, PA",W,M,20,shooting,Firearm
02/29/2008,2008,04,"631 Fitzgerald St., Philadelphia, PA",W,M,26,shooting,Firearm
02/29/2008,2008,16,"4047 Poplar St., Philadelphia, PA",B,M,37,shooting,Firearm
02/29/2008,2008,23,"2599 Stewart St., Philadelphia, PA",B,M,26,shooting,Firearm
02/29/2008,2008,19,"1211 N. 50th St., Philadelphia, PA",B,M,41,shooting,Firearm
03/01/2008,2008,39,"1639 Staub St., Philadelphia, PA",B,M,43,shooting,Firearm
03/01/2008,2008,24,"1900 E.Tioga St., Philadelphia, PA",B,M,24,shooting,Firearm
03/01/2008,2008,24,"1949 E. Tioga St., Philadelphia, PA",B,M,26,shooting,Firearm
03/01/2008,2008,24,"600 E. Clementine St., Philadelphia, PA",B,M,23,shooting,Firearm
03/01/2008,2008,23,"1840 Seybert St., Philadelphia, PA",B,M,42,shooting,Firearm
03/01/2008,2008,23,"1840 Seybert St., Philadelphia, PA",B,F,46,shooting,Firearm
03/02/2008,2008,25,"223 W. Westmoreland St., Philadelphia, PA",W,M,38,shooting,Firearm
03/03/2008,2008,26,"9th & Huntingdon Sts., Philadelphia, PA",B,M,19,shooting,Firearm
